GeneId	GeneName	log2FoldChange	pvalue	padj	stat	ENSEMBL
5000	ORC4	-0.166570123388548	0.482793029165856	0.846636092615382	-0.701817427177961	ENSG00000115947
5001	ORC5	-0.159389911310327	0.345721451052165	0.77816514976976	-0.942920729336393	ENSG00000164815
23594	ORC6	-0.284736416845369	0.308073913881336	0.750144661017737	-1.01927187184834	ENSG00000091651
5004	ORM1	1.02522954827478	0.800442914696325	NA	0.252773929689017	ENSG00000229314
5005	ORM2	NA	NA	NA	NA	ENSG00000228278
94101	ORMDL1	0.157100588384274	0.244239364394285	0.693217959704895	1.16445575371486	ENSG00000128699
29095	ORMDL2	0.0878572059025879	0.433238438219821	0.821653535648882	0.783662046376425	ENSG00000123353
94103	ORMDL3	-0.0723902834362032	0.510159513743307	0.860787163776611	-0.658589334256772	ENSG00000172057
10956	OS9	0.00210351092308102	0.981092351446625	0.995021674758443	0.0236994415671119	ENSG00000135506
5007	OSBP	-0.0287304588653679	0.773169198254817	0.946023110202282	-0.288231943781051	ENSG00000110048
23762	OSBP2	0.663232965272712	0.00138652060409067	0.0417941901690346	3.19744248050313	ENSG00000184792
114884	OSBPL10	0.0373820020635867	0.77350495293658	0.946023110202282	0.287793317490047	ENSG00000144645
100874206	OSBPL10-AS1	NA	NA	NA	NA	ENSG00000232490
114885	OSBPL11	-0.199955717713461	0.12495393011383	0.547004615663532	-1.5343078716755	ENSG00000144909
114876	OSBPL1A	-0.199414816929329	0.0704692855353639	0.440322926337375	-1.80888233374289	ENSG00000141447
9885	OSBPL2	0.230221074961321	0.0225323487771644	0.251461012353155	2.28127213099298	ENSG00000130703
26031	OSBPL3	-0.0184758293548008	0.847578513097292	0.963372754299215	-0.192208978638209	ENSG00000070882
114879	OSBPL5	0.245896835200945	0.270912878118254	0.718739893583524	1.10096273049576	ENSG00000021762
114880	OSBPL6	-0.511881727390437	0.0247536405331085	0.262985324502134	-2.24522580148449	ENSG00000079156
114881	OSBPL7	-0.323864448927451	0.0413275559350204	0.349159639825662	-2.04022866534542	ENSG00000006025
114882	OSBPL8	-0.148327003734111	0.276518331230401	0.723531171160549	-1.0881739301915	ENSG00000091039
114883	OSBPL9	-0.138888593932147	0.202825113847717	0.653736026856127	-1.27354387485339	ENSG00000117859
126014	OSCAR	0.356081516776097	0.671005288434007	NA	0.424768711702262	ENSG00000170909
126014	OSCAR	0.356081516776097	0.671005288434007	NA	0.424768711702262	ENSG00000275736
126014	OSCAR	0.356081516776097	0.671005288434007	NA	0.424768711702262	ENSG00000274703
126014	OSCAR	0.356081516776097	0.671005288434007	NA	0.424768711702262	ENSG00000278378
126014	OSCAR	0.356081516776097	0.671005288434007	NA	0.424768711702262	ENSG00000275551
126014	OSCAR	0.356081516776097	0.671005288434007	NA	0.424768711702262	ENSG00000277088
126014	OSCAR	0.356081516776097	0.671005288434007	NA	0.424768711702262	ENSG00000278533
126014	OSCAR	0.356081516776097	0.671005288434007	NA	0.424768711702262	ENSG00000276982
126014	OSCAR	0.356081516776097	0.671005288434007	NA	0.424768711702262	ENSG00000273511
126014	OSCAR	0.356081516776097	0.671005288434007	NA	0.424768711702262	ENSG00000275644
127700	OSCP1	0.221934352368468	0.333131601172746	0.771157052005941	0.967825349992568	ENSG00000116885
55644	OSGEP	0.158159881367217	0.374517853414741	0.797584764481471	0.888042569043764	ENSG00000092094
64172	OSGEPL1	0.0972811529123502	0.697536048000207	0.920061844946994	0.388648683791872	ENSG00000128694
29948	OSGIN1	0.217979265324139	0.44216580890452	0.825331119513875	0.768541056064923	ENSG00000140961
734	OSGIN2	-0.147405967468782	0.454752894547017	0.82950744653802	-0.74751476344318	ENSG00000164823
5008	OSM	NA	NA	NA	NA	ENSG00000099985
9180	OSMR	0.280962928669043	0.00408576592296429	0.0896104822263302	2.87146301315959	ENSG00000145623
130497	OSR1	0.249150488650621	0.740215632935381	NA	0.331567805644925	ENSG00000143867
116039	OSR2	-0.00840090275445359	0.985163409763509	0.996187512586232	-0.0185959800181319	ENSG00000164920
100128731	OST4	0.0252456098517746	0.796770988435381	0.952629084571139	0.257528278161665	ENSG00000228474
58505	OSTC	-0.216880839959602	0.0612395707850749	0.415958043972651	-1.87176176067984	ENSG00000198856
202459	OSTCP1	NA	NA	NA	NA	ENSG00000243775
26578	OSTF1	0.017890467768129	0.864727553472265	0.968929040877938	0.170359331319566	ENSG00000134996
28962	OSTM1	0.036696537191119	0.774317135303652	0.946072173565323	0.286732519958098	ENSG00000081087
344901	OSTN	NA	NA	NA	NA	ENSG00000188729
5009	OTC	NA	NA	NA	NA	ENSG00000036473
146183	OTOA	NA	NA	NA	NA	ENSG00000155719
9381	OTOF	NA	NA	NA	NA	ENSG00000115155
283310	OTOGL	1.1390651267626	0.676431765131897	NA	0.417337223676124	ENSG00000165899
131149	OTOL1	NA	NA	NA	NA	ENSG00000182447
133060	OTOP1	1.02522954640496	0.800442915054889	NA	0.252773929225034	ENSG00000163982
92736	OTOP2	0.251486563377969	0.943754007631077	NA	0.0705523844436236	ENSG00000183034
347741	OTOP3	0.647280002011594	0.827607644305708	NA	0.217770867332088	ENSG00000182938
56914	OTOR	NA	NA	NA	NA	ENSG00000125879
150677	OTOS	NA	NA	NA	NA	ENSG00000178602
23440	OTP	NA	NA	NA	NA	ENSG00000171540
55611	OTUB1	0.107618766216157	0.35056854976304	0.780146705900054	0.93348705756996	ENSG00000167770
78990	OTUB2	0.625976687589041	2.94290681414531e-06	0.000227780987414847	4.67476480966069	ENSG00000089723
78990	OTUB2	0.625976687589041	2.94290681414531e-06	0.000227780987414847	4.67476480966069	ENSG00000277276
220213	OTUD1	-0.453327060429014	0.0445071821488619	0.358805928286816	-2.00928250547516	ENSG00000165312
23252	OTUD3	0.199486364122379	0.307159827324518	0.74965466941436	1.02119971506272	ENSG00000169914
54726	OTUD4	0.0617198254897138	0.574669995903263	0.885699561045277	0.56118710022309	ENSG00000164164
55593	OTUD5	0.118957152280171	0.226719567318941	0.683016940987599	1.20885237080103	ENSG00000068308
139562	OTUD6A	NA	NA	NA	NA	ENSG00000189401
51633	OTUD6B	-0.0653608312846489	0.665187342094422	0.913578413943277	-0.432762468431405	ENSG00000155100
161725	OTUD7A	-1.1184106126563	0.784016624778764	NA	-0.274088482366288	ENSG00000169918
56957	OTUD7B	-0.0668808979685815	0.556740162859516	0.88081389078539	-0.587690336761817	ENSG00000264522
5013	OTX1	-0.199789118158702	0.217385525468333	0.674134871313123	-1.23351006080793	ENSG00000115507
5015	OTX2	NA	NA	NA	NA	ENSG00000165588
100309464	OTX2-AS1	NA	NA	NA	NA	ENSG00000248550
124641	OVCA2	-0.702241646062166	0.321260694977062	NA	-0.991870512845488	ENSG00000262664
341350	OVCH1	NA	NA	NA	NA	ENSG00000187950
341277	OVCH2	-0.807517074351191	0.128732825764476	0.553020587493952	-1.51911788445736	ENSG00000183378
5016	OVGP1	0.163283676748163	0.608595902538331	0.896208753008657	0.512078740747144	ENSG00000085465
5017	OVOL1	0.197642510467254	0.315411657379426	0.756804301500483	1.00393144758512	ENSG00000172818
58495	OVOL2	-0.0928031903555124	0.752866516523923	0.940412944408022	-0.314861892331625	ENSG00000125850
728361	OVOL3	NA	NA	NA	NA	ENSG00000105261
5018	OXA1L	0.0684647593899201	0.507696332515659	0.859801369450926	0.662428985615928	ENSG00000155463
5019	OXCT1	-0.221161380603838	0.0765533271200484	0.456152193778017	-1.77104434913637	ENSG00000083720
64064	OXCT2	0.28401782305778	0.753986830101936	NA	0.313386775625511	ENSG00000198754
165140	OXER1	NA	NA	NA	NA	ENSG00000162881
27199	OXGR1	NA	NA	NA	NA	ENSG00000165621
339229	OXLD1	-0.154513443300202	0.67277644309405	0.915377515793679	-0.422340579047165	ENSG00000204237
92106	OXNAD1	0.00715396861850309	0.974151541760446	0.99405257554809	0.0324019069516542	ENSG00000154814
55074	OXR1	-0.252220418684686	0.0441159426453081	0.358439731116416	-2.01298751660245	ENSG00000164830
54995	OXSM	-0.0987953668318644	0.640257117599451	0.905896583237658	-0.467339335859077	ENSG00000151093
9943	OXSR1	0.133893046054804	0.195624097076592	0.646246145908	1.29411964436366	ENSG00000172939
5020	OXT	NA	NA	NA	NA	ENSG00000101405
5021	OXTR	0.691812931197693	0.381596344503059	NA	0.874958761292126	ENSG00000180914
5023	P2RX1	NA	NA	NA	NA	ENSG00000108405
22953	P2RX2	NA	NA	NA	NA	ENSG00000187848
5024	P2RX3	NA	NA	NA	NA	ENSG00000109991
5025	P2RX4	0.251847976918366	0.484979201763578	0.846913461944344	0.698316629404934	ENSG00000135124
5026	P2RX5	0.295382279841748	0.713779393022804	NA	0.366785005736401	ENSG00000083454
100533970	P2RX5-TAX1BP3	0.0759340678751351	0.906053591462306	0.980042564223337	0.118017752828735	ENSG00000257950
9127	P2RX6	0.240663344498916	0.672930569184331	0.915377515793679	0.422129400581895	ENSG00000099957
440799	P2RX6P	NA	NA	NA	NA	NA
5027	P2RX7	-0.205178557624284	0.879776054069696	NA	-0.151253113005445	ENSG00000089041
5028	P2RY1	-0.410851247480218	0.269046863064317	0.717915357885024	-1.10526018899799	ENSG00000169860
27334	P2RY10	NA	NA	NA	NA	ENSG00000078589
5032	P2RY11	-0.135971817730745	0.798353910468266	0.953077073434836	-0.255478029719337	ENSG00000244165
64805	P2RY12	NA	NA	NA	NA	ENSG00000169313
53829	P2RY13	NA	NA	NA	NA	ENSG00000181631
9934	P2RY14	NA	NA	NA	NA	ENSG00000174944
5029	P2RY2	0.413706198943028	0.00436705745689406	0.0919922442573754	2.85035414477516	ENSG00000175591
5030	P2RY4	1.1498366589254	0.68533784384254	NA	0.405190015204087	ENSG00000186912
5031	P2RY6	1.13520503871953	0.00100863505081622	0.032792939578976	3.28810697730629	ENSG00000171631
286530	P2RY8	NA	NA	NA	NA	ENSG00000182162
5033	P4HA1	-0.0666201680671364	0.540385562546104	0.872896942758262	-0.612230049950159	ENSG00000122884
8974	P4HA2	0.141377294687382	0.204616094127131	0.656007290551361	1.26850940527072	ENSG00000072682
283208	P4HA3	0.170520802937397	0.829246115830316	NA	0.21566855246655	ENSG00000149380
5034	P4HB	0.176173122581962	0.0747713664904424	0.452361111339303	1.78186428168772	ENSG00000185624
54681	P4HTM	-0.409523643952453	0.183266756338295	0.632159653763807	-1.33076375861188	ENSG00000178467
5036	PA2G4	0.219433702261702	0.00945937204194428	0.151334146072635	2.59498982093479	ENSG00000170515
647033	PA2G4P4	0.124617915112719	0.915583275773601	NA	0.105998835934791	NA
80227	PAAF1	-0.0357744234847328	0.794951628608222	0.952315938452719	-0.25988610643061	ENSG00000175575
26986	PABPC1	-0.122452356031609	0.137789284022047	0.569430947437993	-1.48407402240891	ENSG00000070756
80336	PABPC1L	-0.0457737087649827	0.831967605175264	0.960673449979179	-0.212178723312419	ENSG00000101104
340529	PABPC1L2A	NA	NA	NA	NA	ENSG00000186288
645974	PABPC1L2B	NA	NA	NA	NA	ENSG00000184388
728773	PABPC1P2	NA	NA	NA	NA	NA
5042	PABPC3	-0.0865734043884748	0.917863507222286	NA	-0.103125323122988	ENSG00000151846
8761	PABPC4	-0.000945016022665597	0.991223674055166	0.997818046542627	-0.0109997151924267	ENSG00000090621
132430	PABPC4L	-0.615654641746133	0.569476512040062	NA	-0.568822635108123	ENSG00000254535
140886	PABPC5	-2.64793914071024	0.378848345489477	NA	-0.880020239239486	ENSG00000174740
8106	PABPN1	0.0254069524083555	0.876519023602258	0.971576915769841	0.155383458985472	ENSG00000100836
390748	PABPN1L	NA	NA	NA	NA	ENSG00000205022
135138	PACRG	-0.44112636130713	0.865924127161368	NA	-0.168837924406755	ENSG00000112530
285796	PACRG-AS1	NA	NA	NA	NA	ENSG00000281692
133015	PACRGL	-0.330956114171007	0.157297854125521	0.602138594749164	-1.41421817161479	ENSG00000163138
55690	PACS1	0.0114919500090964	0.914277507034599	0.981529060572178	0.107644738409639	ENSG00000175115
23241	PACS2	0.0550924849230123	0.712833497392319	0.925025794290498	0.368053292244108	ENSG00000179364
29993	PACSIN1	1.66038832838319	0.339710300905633	NA	0.954737816275329	ENSG00000124507
11252	PACSIN2	-0.00503018281724216	0.966753744784575	0.993007968137577	-0.0416800664929163	ENSG00000100266
29763	PACSIN3	-0.057887704595823	0.675141603632303	0.915636416900074	-0.419101980107138	ENSG00000165912
29943	PADI1	0.240929550239576	0.0832547896986807	0.470803501846837	1.73210544616837	ENSG00000142623
29943	PADI1	0.240929550239576	0.0832547896986807	0.470803501846837	1.73210544616837	ENSG00000281459
11240	PADI2	0.481626602059415	0.0901194342867959	0.482661988008344	1.69476803099258	ENSG00000117115
51702	PADI3	-0.641504025024942	1.04717552672755e-05	0.00069794248856391	-4.40719573055662	ENSG00000142619
51702	PADI3	-0.641504025024942	1.04717552672755e-05	0.00069794248856391	-4.40719573055662	ENSG00000280549
23569	PADI4	0.51472156858176	0.826428570698517	NA	0.21928432616667	ENSG00000159339
23569	PADI4	0.51472156858176	0.826428570698517	NA	0.21928432616667	ENSG00000280908
353238	PADI6	-1.11841061265629	0.784016624778764	NA	-0.274088482366288	ENSG00000276747
353238	PADI6	-1.11841061265629	0.784016624778764	NA	-0.274088482366288	ENSG00000280949
5047	PAEP	NA	NA	NA	NA	ENSG00000122133
54623	PAF1	0.25276156027694	0.0087482800027853	0.145970952981106	2.621737437424	ENSG00000006712
5048	PAFAH1B1	-0.134199058200763	0.221474943229714	0.677791005950895	-1.22261553373199	ENSG00000007168
5049	PAFAH1B2	-0.140142825082134	0.234170519174953	0.689392216178538	-1.18968424715781	ENSG00000168092
5050	PAFAH1B3	0.0797470982230381	0.678598795576354	0.915978541133176	0.414375955016105	ENSG00000079462
5051	PAFAH2	0.0161230895969815	0.883253195917057	0.972751619500236	0.146846480855643	ENSG00000158006
55824	PAG1	-0.349290803897249	0.213683397507098	0.669336741486332	-1.24350066105652	ENSG00000076641
8712	PAGE1	NA	NA	NA	NA	ENSG00000068985
203569	PAGE2	NA	NA	NA	NA	ENSG00000234068
389860	PAGE2B	NA	NA	NA	NA	ENSG00000238269
139793	PAGE3	0.0334725633039809	0.985020880680127	NA	0.0187746449204411	ENSG00000204279
9506	PAGE4	NA	NA	NA	NA	ENSG00000101951
90737	PAGE5	NA	NA	NA	NA	ENSG00000158639
79447	PAGR1	0.0514504631574789	0.759685455506417	0.943008169221585	0.305893867269772	ENSG00000280789
5053	PAH	NA	NA	NA	NA	ENSG00000171759
10606	PAICS	0.0134950986672302	0.878860169127879	0.971576915769841	0.152414312611762	ENSG00000128050
10605	PAIP1	0.0964118989960263	0.52381690438637	0.868227604576303	0.637472826673254	ENSG00000172239
51247	PAIP2	-0.192514129664348	0.08648203440963	0.476414980010391	-1.71425428826108	ENSG00000120727
400961	PAIP2B	-0.330981938967612	0.180186596878185	0.629128152973157	-1.34018072389306	ENSG00000124374
5058	PAK1	-0.105583162163146	0.296968724951861	0.741533361601757	-1.04295588479318	ENSG00000149269
55003	PAK1IP1	0.189885607954435	0.200065238569929	0.651449350876561	1.28136572103833	ENSG00000111845
55003	PAK1IP1	0.189885607954435	0.200065238569929	0.651449350876561	1.28136572103833	ENSG00000285226
5062	PAK2	-0.0452742995477307	0.623300151128044	0.902205902696802	-0.491178574772717	ENSG00000180370
5063	PAK3	0.0189725397540384	0.972408974779151	0.99405257554809	0.0345871166489114	ENSG00000077264
10298	PAK4	0.132864014105346	0.431449415293988	0.820788410952714	0.786713814587207	ENSG00000130669
56924	PAK6	-0.208591879989854	0.221250184310282	0.677791005950895	-1.22321054351886	ENSG00000137843
79728	PALB2	-0.141946090239307	0.307189782433121	0.74965466941436	-1.02113647845468	ENSG00000083093
27143	PALD1	0.183203090032625	0.801648995415937	NA	0.251213567604048	ENSG00000107719
23022	PALLD	0.00855193738597913	0.926150959524804	0.983672534981157	0.0926885929242307	ENSG00000129116
5064	PALM	-0.68302699863217	0.0805378356831658	0.46715501672623	-1.74757391380124	ENSG00000099864
342979	PALM3	-1.03606978039837	0.508393348591156	NA	-0.661341475696809	ENSG00000187867
342979	PALM3	-1.03606978039837	0.508393348591156	NA	-0.661341475696809	ENSG00000288318
54873	PALMD	-0.513767430393289	0.00125087426927409	0.0390800484595867	-3.22701837521687	ENSG00000099260
5066	PAM	-0.0671356827019297	0.452758583244956	0.828650293246481	-0.750824000654516	ENSG00000145730
51025	PAM16	0.654256029866368	0.774035011206634	NA	0.287100967741531	ENSG00000217930
51025	PAM16	0.654256029866368	0.774035011206634	NA	0.287100967741531	ENSG00000282228
25891	PAMR1	-0.389742767430838	0.0794423584349181	0.464006803380581	-1.75393083981512	ENSG00000149090
9924	PAN2	-0.0995091808350976	0.436118757733061	0.823307118257047	-0.778763983186925	ENSG00000135473
255967	PAN3	-0.277475672457347	0.0707916575260583	0.441138497189441	-1.80681161216152	ENSG00000152520
100288730	PAN3-AS1	-0.2492115465384	0.712911230283903	NA	-0.367949043244382	NA
53354	PANK1	-0.319360431398996	0.173391291668985	0.620132206552169	-1.36138741318188	ENSG00000152782
80025	PANK2	-0.244096105059447	0.1073138646062	0.517672417861048	-1.6103848559222	ENSG00000125779
79646	PANK3	0.148578188891264	0.19816306755817	0.648843428355724	1.28680269446885	ENSG00000120137
55229	PANK4	0.27584572815762	0.0771658946849363	0.456939406976891	1.76737232446037	ENSG00000157881
55229	PANK4	0.27584572815762	0.0771658946849363	0.456939406976891	1.76737232446037	ENSG00000273494
24145	PANX1	0.175091097974261	0.170696042688159	0.617005249813151	1.36997071732861	ENSG00000110218
56666	PANX2	-0.449494104006607	0.100625709735871	0.507183120413334	-1.64182773380288	ENSG00000073150
116337	PANX3	NA	NA	NA	NA	ENSG00000154143
196743	PAOX	0.511469658546524	0.227656750840861	0.683892036013977	1.20641698339885	ENSG00000148832
89932	PAPLN	-0.237460699142464	0.173544183068834	0.620132206552169	-1.360903513462	ENSG00000100767
10914	PAPOLA	-0.101913007106315	0.324991499431822	0.765244949692555	-0.984252253278616	ENSG00000090060
56903	PAPOLB	NA	NA	NA	NA	ENSG00000218823
64895	PAPOLG	-0.28155399187788	0.0410091473219912	0.348185945096906	-2.04343751143555	ENSG00000115421
5069	PAPPA	0.17024232786356	0.5105479238788	0.860815808744935	0.657984760236604	ENSG00000182752
60676	PAPPA2	-0.0651011430123764	0.954593462325563	NA	-0.0569394078097598	ENSG00000116183
9061	PAPSS1	-0.00238485944087981	0.981336705488197	0.995021674758443	-0.0233931042820456	ENSG00000138801
9060	PAPSS2	0.204590566495135	0.409272049966678	0.811286762867532	0.825175342827374	ENSG00000198682
152559	PAQR3	-0.0534519602382015	0.785969155853103	0.949876249111075	-0.271548561076965	ENSG00000163291
124222	PAQR4	0.127427872026557	0.350203215601981	0.77989237863184	0.934195191627674	ENSG00000162073
54852	PAQR5	0.851929933976064	0.451280321588941	NA	0.753282251983075	ENSG00000137819
79957	PAQR6	-0.386496661314976	0.186793076909955	0.636861094120997	-1.32012562986121	ENSG00000160781
164091	PAQR7	0.0196177174512066	0.847140220232829	0.96335537922182	0.192768568796994	ENSG00000182749
85315	PAQR8	-0.354389086358297	0.235550989308724	0.689943607908731	-1.18618059122203	ENSG00000170915
344838	PAQR9	NA	NA	NA	NA	ENSG00000188582
56288	PARD3	0.13363261213036	0.169184362231697	0.614875732715441	1.37482933182634	ENSG00000148498
117583	PARD3B	-0.33284120930368	0.172634819263152	0.619579203040612	-1.36378634467264	ENSG00000116117
50855	PARD6A	0.731948451641933	0.495248574525769	NA	0.681984780565615	ENSG00000102981
84612	PARD6B	-0.557797729210124	0.207763141182149	0.661144604737511	-1.25974008155297	ENSG00000124171
84552	PARD6G	-0.359504411417083	0.00942308422959985	0.151334146072635	-2.59631059449293	ENSG00000178184
100130522	PARD6G-AS1	0.852983268996591	0.376260459606858	NA	0.88480750758923	ENSG00000267270
8505	PARG	-0.070470706265554	0.669215003705637	0.914805976843716	-0.427225618167467	ENSG00000227345
11315	PARK7	0.104008443000513	0.264199346678109	0.712164614498841	1.11652062510606	ENSG00000116288
55486	PARL	0.00235035929371185	0.986462030059901	0.996212224069001	0.0169681433199785	ENSG00000175193
55486	PARL	0.00235035929371185	0.986462030059901	0.996212224069001	0.0169681433199785	ENSG00000283765
25849	PARM1	-0.101042070020667	0.82057874562027	0.957322972027495	-0.226800666236972	ENSG00000169116
5073	PARN	-0.131234242887284	0.26283216888933	0.711301044476719	-1.11972218318158	ENSG00000140694
5073	PARN	-0.131234242887284	0.26283216888933	0.711301044476719	-1.11972218318158	ENSG00000274829
142	PARP1	0.129838173927266	0.19866941519177	0.649261027627647	1.2853516889982	ENSG00000143799
84875	PARP10	0.330669652693942	0.181598262660278	0.631205058124208	1.33585013389087	ENSG00000178685
57097	PARP11	-0.377304408667823	0.248649977766842	0.696044412789377	-1.15363467087643	ENSG00000111224
64761	PARP12	0.780952053843777	1.72489032306302e-08	2.13335146451413e-06	5.63754750299794	ENSG00000059378
54625	PARP14	0.312117514711005	0.0024317101307613	0.0636970009579548	3.03171210056966	ENSG00000173193
165631	PARP15	-0.495221076196701	0.601659343307431	NA	-0.522015780507282	ENSG00000173200
54956	PARP16	-0.158956937675028	0.56485670433493	0.884519775792205	-0.57564271273889	ENSG00000138617
10038	PARP2	0.139614933669498	0.375188234371726	0.797802309448331	0.886796941888926	ENSG00000129484
10039	PARP3	0.228196238603703	0.19762741940536	0.647796762460684	1.28834061916663	ENSG00000041880
143	PARP4	-0.0910947646162695	0.36311992027267	0.789126371646107	-0.909436200794957	ENSG00000102699
56965	PARP6	0.00503583726227477	0.970922145973248	0.994014841348831	0.0364517563528584	ENSG00000137817
79668	PARP8	-0.0438017118854817	0.719981426643514	0.928776040370133	-0.358483616241737	ENSG00000151883
83666	PARP9	0.665760044784749	4.12476015949715e-09	5.68790202683763e-07	5.87911087982326	ENSG00000138496
55010	PARPBP	-0.20996334406689	0.607133576250676	0.896091796882471	-0.514169376383458	ENSG00000185480
25973	PARS2	0.270320857126838	0.297509363880245	0.741533361601757	1.04178932620837	ENSG00000162396
25859	PART1	-0.599157638221328	0.0872767397005943	0.477607535271586	-1.70994123832772	ENSG00000152931
55742	PARVA	0.0274165599522067	0.799842569562607	0.953097563137855	0.253550853031428	ENSG00000197702
29780	PARVB	0.139162078866476	0.480401772515276	0.84643560946773	0.705656510216958	ENSG00000188677
64098	PARVG	NA	NA	NA	NA	ENSG00000138964
139135	PASD1	NA	NA	NA	NA	ENSG00000166049
23178	PASK	0.0170392283015755	0.944198253741604	0.988684029319678	0.0699942280233351	ENSG00000115687
160065	PATE1	NA	NA	NA	NA	ENSG00000171053
399967	PATE2	NA	NA	NA	NA	ENSG00000196844
100169851	PATE3	NA	NA	NA	NA	ENSG00000236027
399968	PATE4	NA	NA	NA	NA	ENSG00000237353
219988	PATL1	0.165815399695256	0.114547632842482	0.531622294487942	1.57807825604679	ENSG00000166889
197135	PATL2	-0.65396636861274	0.44967563502332	NA	-0.755955902860358	ENSG00000229474
197135	PATL2	-0.65396636861274	0.44967563502332	NA	-0.755955902860358	ENSG00000282077
23598	PATZ1	-0.429701607423456	0.0625246841963053	0.417225222291066	-1.86255653630628	ENSG00000100105
5074	PAWR	0.0829972955874718	0.570736004504671	0.885530025391336	0.566967879767681	ENSG00000177425
5075	PAX1	2.80886582173863	0.307315265485991	NA	1.02087162234384	ENSG00000125813
5076	PAX2	NA	NA	NA	NA	ENSG00000075891
5077	PAX3	1.02522954640496	0.800442915054889	NA	0.252773929225034	ENSG00000135903
5078	PAX4	NA	NA	NA	NA	ENSG00000106331
5079	PAX5	NA	NA	NA	NA	ENSG00000196092
5080	PAX6	1.02522954827478	0.800442914696325	NA	0.252773929689017	ENSG00000007372
5081	PAX7	-1.11841061265629	0.784016624778764	NA	-0.274088482366288	ENSG00000009709
7849	PAX8	0.581108734783421	0.183759658016278	0.632971822299283	1.3292677260319	ENSG00000125618
5083	PAX9	-0.278160733559314	0.0315214249498912	0.303935365939213	-2.15042737451491	ENSG00000198807
94104	PAXBP1	-0.194446581725731	0.2217509406611	0.677967898856068	-1.22188547057576	ENSG00000159086
94104	PAXBP1	-0.194446581725731	0.2217509406611	0.677967898856068	-1.22188547057576	ENSG00000263141
100506215	PAXBP1-AS1	-0.223764591000285	0.804440073272974	NA	-0.247604959245647	ENSG00000238197
22976	PAXIP1	-0.171755649834467	0.192222853352275	0.643801667132116	-1.30403146803089	ENSG00000157212
51260	PBDC1	0.129811448634511	0.282481234488595	0.72799976204438	1.07476214081991	ENSG00000102390
55872	PBK	-0.508681256399687	0.0711545921335984	0.441954331009394	-1.80448957410751	ENSG00000168078
64081	PBLD	-0.496710556375164	0.11697451138617	0.53440335609287	-1.56760000315876	ENSG00000108187
59351	PBOV1	NA	NA	NA	NA	ENSG00000254440
55193	PBRM1	-0.00373455877643268	0.970266419607755	0.993792046105544	-0.0372741460735982	ENSG00000163939
5087	PBX1	-0.661884902700141	2.35205714651237e-06	0.000186871719117277	-4.72055178620623	ENSG00000185630
5089	PBX2	-0.00117378450286824	0.990093598962437	0.997749719831618	-0.0124161514769286	ENSG00000204304
5089	PBX2	-0.00117378450286824	0.990093598962437	0.997749719831618	-0.0124161514769286	ENSG00000224952
5089	PBX2	-0.00117378450286824	0.990093598962437	0.997749719831618	-0.0124161514769286	ENSG00000225987
5089	PBX2	-0.00117378450286824	0.990093598962437	0.997749719831618	-0.0124161514769286	ENSG00000236353
5089	PBX2	-0.00117378450286824	0.990093598962437	0.997749719831618	-0.0124161514769286	ENSG00000206315
5089	PBX2	-0.00117378450286824	0.990093598962437	0.997749719831618	-0.0124161514769286	ENSG00000232005
5089	PBX2	-0.00117378450286824	0.990093598962437	0.997749719831618	-0.0124161514769286	ENSG00000237344
5090	PBX3	-0.264293185389054	0.0986329659860794	0.502249445218588	-1.65151742353065	ENSG00000167081
80714	PBX4	-0.545058356642153	0.670262047677568	NA	-0.425788389871498	ENSG00000105717
57326	PBXIP1	-0.122573091385658	0.279657380237655	0.726655608388093	-1.08108932774846	ENSG00000163346
5091	PC	0.250403243335706	0.0866546115747103	0.47677084356232	1.71331496035976	ENSG00000173599
50652	PCA3	NA	NA	NA	NA	ENSG00000225937
100750225	PCAT1	-1.9369668030773	0.33302300928038	NA	-0.968042771146545	ENSG00000253438
5092	PCBD1	-0.0441167771231521	0.686820988010347	0.918049383468875	-0.403172963072762	ENSG00000166228
84105	PCBD2	0.215768773788797	0.397869957748845	0.80881990442577	0.845431509898075	ENSG00000132570
5093	PCBP1	0.115855983775106	0.233963175259091	0.689392216178538	1.19021175214129	ENSG00000169564
400960	PCBP1-AS1	0.283171297708551	0.55996568654661	0.883032697634352	0.582892475160973	ENSG00000179818
5094	PCBP2	0.179077241795813	0.0580809472209317	0.406770066438714	1.89508646710507	ENSG00000197111
54039	PCBP3	0.551464540056084	0.598309310799881	NA	0.526833365046616	ENSG00000183570
57060	PCBP4	0.0551901800645551	0.679633859878618	0.915978541133176	0.412962812225295	ENSG00000090097
5095	PCCA	-0.0867128519802157	0.614406953028895	0.899379500420908	-0.5037928494635	ENSG00000175198
100885777	PCCA-AS1	NA	NA	NA	NA	NA
5096	PCCB	0.13995490097314	0.322339211149382	0.763344555104448	0.989662293265293	ENSG00000114054
5097	PCDH1	0.0511320873291538	0.62666768379124	0.903186188071139	0.48642243975795	ENSG00000156453
57575	PCDH10	1.53627498474041	0.704075346403225	NA	0.379824968916525	ENSG00000138650
27328	PCDH11X	NA	NA	NA	NA	ENSG00000102290
83259	PCDH11Y	NA	NA	NA	NA	ENSG00000099715
51294	PCDH12	0.690402466642443	0.194952562641768	0.646246145908	1.29606653648697	ENSG00000113555
65217	PCDH15	-0.528192928162929	0.662749915443374	NA	-0.436119657656777	ENSG00000150275
